700,Zhejiang,CO2,NAFTA,30.057780046056507,浙江
714,Zhejiang,Land,NAFTA,694.0791530200758,浙江
728,Zhejiang,Water,RoW,1012.7353680829856,浙江
742,Zhejiang,Energy,RoW,8.913349609265111,浙江
756,Zhejiang,CO2,RoW,23.94787382348665,浙江
770,Zhejiang,Land,RoW,505.1866430399519,浙江
,source,EWCL,target,value,region
1,North,Water,Qinghai,688.5608365872878,青海
2,Northeast,Water,Qinghai,235.52927251695982,青海
3,Central,Water,Qinghai,624.2349206129142,青海
4,Central Coast,Water,Qinghai,129.620424455354,青海
5,South Coast,Water,Qinghai,116.07840949753452,青海
6,Southwest,Water,Qinghai,259.9346674931966,青海
7,Northwest,Water,Qinghai,568.5142956965722,青海
8,EU,Water,Qinghai,7.853862553004886,青海
9,Non-EU,Water,Qinghai,4.055822682905443,青海
10,EA,Water,Qinghai,4.3978142709084524,青海
11,BRIIAT,Water,Qinghai,153.93204281374724,青海
12,NAFTA,Water,Qinghai,96.24013213608131,青海
13,RoW,Water,Qinghai,287.5053879767642,青海
15,North,Energy,Qinghai,1.250791938288173,青海
16,Northeast,Energy,Qinghai,0.5968536804667959,青海
17,Central,Energy,Qinghai,1.0590013589232226,青海
18,Central Coast,Energy,Qinghai,0.8314911899443485,青海
19,South Coast,Energy,Qinghai,0.30836547800827185,青海
20,Southwest,Energy,Qinghai,0.3169741389368966,青海
21,Northwest,Energy,Qinghai,2.7504595632506645,青海
22,EU,Energy,Qinghai,0.1076132647478658,青海
23,Non-EU,Energy,Qinghai,0.03348680257186367,青海
24,EA,Energy,Qinghai,0.34125611831895253,青海
25,BRIIAT,Energy,Qinghai,0.25957200140340186,青海
26,NAFTA,Energy,Qinghai,0.14289730603150536,青海
27,RoW,Energy,Qinghai,0.764063242661339,青海
29,North,CO2,Qinghai,3.5470731375230105,青海
30,Northeast,CO2,Qinghai,1.6663289829629848,青海
31,Central,CO2,Qinghai,3.3341275078010186,青海
32,Central Coast,CO2,Qinghai,2.0808451339481513,青海
33,South Coast,CO2,Qinghai,0.8579116972682707,青海
34,Southwest,CO2,Qinghai,1.1137585927097469,青海
35,Northwest,CO2,Qinghai,7.954964803360176,青海
36,EU,CO2,Qinghai,0.12557890866691926,青海
37,Non-EU,CO2,Qinghai,0.050519741413808036,青海
38,EA,CO2,Qinghai,0.3040845462307787,青海
39,BRIIAT,CO2,Qinghai,0.614123481847342,青海
40,NAFTA,CO2,Qinghai,0.22851066127742775,青海
41,RoW,CO2,Qinghai,0.9662916417387492,青海
43,North,Land,Qinghai,109.8620920020608,青海
44,Northeast,Land,Qinghai,127.97938368871891,青海
45,Central,Land,Qinghai,162.18684989673355,青海
46,Central Coast,Land,Qinghai,14.458638891143986,青海
47,South Coast,Land,Qinghai,45.93294863033919,青海
48,Southwest,Land,Qinghai,195.52447670226894,青海
49,Northwest,Land,Qinghai,939.5048145213913,青海
50,EU,Land,Qinghai,3.87736927437431,青海
51,Non-EU,Land,Qinghai,1.9853973800520825,青海
52,EA,Land,Qinghai,0.8472434075910377,青海
53,BRIIAT,Land,Qinghai,112.6939863131236,青海
54,NAFTA,Land,Qinghai,45.349340500033506,青海
55,RoW,Land,Qinghai,193.22075723690807,青海
56,Qinghai,Water,North,39.34580740355062,青海
70,Qinghai,Energy,North,0.8483774888178577,青海
84,Qinghai,CO2,North,2.3120288680036865,青海
98,Qinghai,Land,North,351.5019405144305,青海
112,Qinghai,Water,Northeast,9.527802121102647,青海
126,Qinghai,Energy,Northeast,0.23913440075264703,青海
140,Qinghai,CO2,Northeast,0.6249470363458475,青海
154,Qinghai,Land,Northeast,80.2911990618645,青海
168,Qinghai,Water,Central,32.49785467581339,青海
182,Qinghai,Energy,Central,0.6925536422929279,青海
196,Qinghai,CO2,Central,1.8320889088978467,青海
210,Qinghai,Land,Central,279.94825513227494,青海
224,Qinghai,Water,Central Coast,36.27706061845117,青海
238,Qinghai,Energy,Central Coast,1.031110457025223,青海
252,Qinghai,CO2,Central Coast,2.672805260008988,青海
266,Qinghai,Land,Central Coast,286.85881559750607,青海
280,Qinghai,Water,South Coast,15.151500907893228,青海
294,Qinghai,Energy,South Coast,0.6221680784821586,青海
308,Qinghai,CO2,South Coast,1.5631019802788042,青海
322,Qinghai,Land,South Coast,97.34149464241372,青海
336,Qinghai,Water,Southwest,19.27802501656306,青海
350,Qinghai,Energy,Southwest,0.5417810714312168,青海
364,Qinghai,CO2,Southwest,1.3809890660334905,青海
378,Qinghai,Land,Southwest,145.03110251830546,青海
392,Qinghai,Water,Northwest,43.75213804920708,青海
406,Qinghai,Energy,Northwest,1.1537937549717057,青海
420,Qinghai,CO2,Northwest,2.906061788945244,青海
434,Qinghai,Land,Northwest,329.32780905026624,青海
448,Qinghai,Water,EU,11.203126847048221,青海
462,Qinghai,Energy,EU,0.30975530168893106,青海
476,Qinghai,CO2,EU,0.8128279139823527,青海
490,Qinghai,Land,EU,93.83728532109103,青海
504,Qinghai,Water,Non-EU,3.9619469046433,青海
518,Qinghai,Energy,Non-EU,0.1080995447742666,青海
532,Qinghai,CO2,Non-EU,0.2839820776482922,青海
546,Qinghai,Land,Non-EU,33.34544748528908,青海
560,Qinghai,Water,EA,9.224807400963996,青海
574,Qinghai,Energy,EA,0.2523652632767462,青海
588,Qinghai,CO2,EA,0.6630858771197805,青海
602,Qinghai,Land,EA,78.01117253991981,青海
616,Qinghai,Water,BRIIAT,10.062415999754585,青海
630,Qinghai,Energy,BRIIAT,0.26991301416323754,青海
644,Qinghai,CO2,BRIIAT,0.7100485732490959,青海
658,Qinghai,Land,BRIIAT,84.98088108927642,青海
672,Qinghai,Water,NAFTA,18.92955800283123,青海
686,Qinghai,Energy,NAFTA,0.5217312136660716,青海
700,Qinghai,CO2,NAFTA,1.373885750012177,青海
714,Qinghai,Land,NAFTA,157.6562999429757,青海
728,Qinghai,Water,RoW,15.346523362429117,青海
742,Qinghai,Energy,RoW,0.44954737518849686,青海
756,Qinghai,CO2,RoW,1.1732452268392308,青海
770,Qinghai,Land,RoW,126.35951675617946,青海
,source,EWCL,target,value,region
1,North,Water,Xinjiang,753.2879227002746,新疆
2,Northeast,Water,Xinjiang,415.62804955401464,新疆
3,Central,Water,Xinjiang,1482.2939213075206,新疆
4,Central Coast,Water,Xinjiang,615.718955237393,新疆
5,South Coast,Water,Xinjiang,320.8060214672302,新疆
6,Southwest,Water,Xinjiang,246.94342708865543,新疆
7,Northwest,Water,Xinjiang,358.4360178517256,新疆
8,EU,Water,Xinjiang,34.213297485374454,新疆
9,Non-EU,Water,Xinjiang,17.34011689097976,新疆
10,EA,Water,Xinjiang,19.94121617838503,新疆
11,BRIIAT,Water,Xinjiang,730.2785363350888,新疆
12,NAFTA,Water,Xinjiang,453.2868708939176,新疆
13,RoW,Water,Xinjiang,1331.1866471440087,新疆
15,North,Energy,Xinjiang,4.285015534931843,新疆
16,Northeast,Energy,Xinjiang,1.358559099464508,新疆
17,Central,Energy,Xinjiang,5.34131783699037,新疆
18,Central Coast,Energy,Xinjiang,3.1694709382662443,新疆
19,South Coast,Energy,Xinjiang,0.9969228221769805,新疆
20,Southwest,Energy,Xinjiang,1.254196581834165,新疆
21,Northwest,Energy,Xinjiang,2.6092879209890443,新疆
22,EU,Energy,Xinjiang,0.4477372352592305,新疆
23,Non-EU,Energy,Xinjiang,0.1392629626852047,新疆
24,EA,Energy,Xinjiang,1.4281981122396423,新疆
25,BRIIAT,Energy,Xinjiang,1.1031359099345408,新疆
26,NAFTA,Energy,Xinjiang,0.5946505080265072,新疆
27,RoW,Energy,Xinjiang,3.121659806466057,新疆
29,North,CO2,Xinjiang,11.55412412454058,新疆
30,Northeast,CO2,Xinjiang,3.6885127749133173,新疆
31,Central,CO2,Xinjiang,15.099718611143091,新疆
32,Central Coast,CO2,Xinjiang,8.247297100358214,新疆
33,South Coast,CO2,Xinjiang,2.7965451163027204,新疆
34,Southwest,CO2,Xinjiang,3.4662117788593143,新疆
35,Northwest,CO2,Xinjiang,7.251381323138491,新疆
36,EU,CO2,Xinjiang,0.5202954754162565,新疆
37,Non-EU,CO2,Xinjiang,0.2103443280845138,新疆
38,EA,CO2,Xinjiang,1.301662341278584,新疆
39,BRIIAT,CO2,Xinjiang,2.6949780568733854,新疆
40,NAFTA,CO2,Xinjiang,0.9740328002509192,新疆
41,RoW,CO2,Xinjiang,4.308451990523124,新疆
43,North,Land,Xinjiang,132.1974632143825,新疆
44,Northeast,Land,Xinjiang,211.21985076720188,新疆
45,Central,Land,Xinjiang,403.2690408742608,新疆
46,Central Coast,Land,Xinjiang,79.75715835570786,新疆
47,South Coast,Land,Xinjiang,125.81899496294459,新疆
48,Southwest,Land,Xinjiang,171.42536080740274,新疆
49,Northwest,Land,Xinjiang,1298.192881423034,新疆
50,EU,Land,Xinjiang,17.219345990870398,新疆
51,Non-EU,Land,Xinjiang,8.340248491523242,新疆
52,EA,Land,Xinjiang,3.665761738771376,新疆
53,BRIIAT,Land,Xinjiang,528.6128465747978,新疆
54,NAFTA,Land,Xinjiang,212.90769369064532,新疆
55,RoW,Land,Xinjiang,896.8985018124367,新疆
56,Xinjiang,Water,North,4856.8355497823,新疆
70,Xinjiang,Energy,North,4.231155602149005,新疆
84,Xinjiang,CO2,North,13.505736058074731,新疆
98,Xinjiang,Land,North,606.2598065800545,新疆
112,Xinjiang,Water,Northeast,816.8663711112853,新疆
126,Xinjiang,Energy,Northeast,0.9807469718209851,新疆
140,Xinjiang,CO2,Northeast,2.8695051787192636,新疆
154,Xinjiang,Land,Northeast,101.25350066172264,新疆
168,Xinjiang,Water,Central,3520.803445295777,新疆
182,Xinjiang,Energy,Central,3.01777902522666,新疆
196,Xinjiang,CO2,Central,9.61211949265219,新疆
210,Xinjiang,Land,Central,437.97726116446233,新疆
224,Xinjiang,Water,Central Coast,4087.9611296035605,新疆
238,Xinjiang,Energy,Central Coast,3.9820673224799403,新疆
252,Xinjiang,CO2,Central Coast,12.251230359106755,新疆
266,Xinjiang,Land,Central Coast,507.5301147977558,新疆
280,Xinjiang,Water,South Coast,650.5782902380391,新疆
294,Xinjiang,Energy,South Coast,1.7826576435000074,新疆
308,Xinjiang,CO2,South Coast,4.555573735268172,新疆
322,Xinjiang,Land,South Coast,79.53527171454337,新疆
336,Xinjiang,Water,Southwest,1178.5221560586838,新疆
350,Xinjiang,Energy,Southwest,1.77387695980727,新疆
364,Xinjiang,CO2,Southwest,4.988212326374001,新疆
378,Xinjiang,Land,Southwest,145.29436554981686,新疆
392,Xinjiang,Water,Northwest,1198.6072526926725,新疆
406,Xinjiang,Energy,Northwest,2.5588288212270522,新疆
420,Xinjiang,CO2,Northwest,6.902722607868009,新疆
434,Xinjiang,Land,Northwest,145.63691184923894,新疆
448,Xinjiang,Water,EU,866.80810051041,新疆
462,Xinjiang,Energy,EU,1.512558268172612,新疆
476,Xinjiang,CO2,EU,4.417355548209525,新疆
490,Xinjiang,Land,EU,107.46641862771254,新疆
504,Xinjiang,Water,Non-EU,292.5934671764832,新疆
518,Xinjiang,Energy,Non-EU,0.5260940507058399,新疆
532,Xinjiang,CO2,Non-EU,1.5293228488369282,新疆
546,Xinjiang,Land,Non-EU,36.27149764428645,新疆
560,Xinjiang,Water,EA,728.3239499232982,新疆
574,Xinjiang,Energy,EA,1.2862997842828148,新疆
588,Xinjiang,CO2,EA,3.7577735149613476,新疆
602,Xinjiang,Land,EA,90.32354726740944,新疆
616,Xinjiang,Water,BRIIAT,914.5946404396634,新疆
630,Xinjiang,Energy,BRIIAT,1.4660220023690107,新疆
644,Xinjiang,CO2,BRIIAT,4.350444404496762,新疆
658,Xinjiang,Land,BRIIAT,113.44313913847765,新疆
672,Xinjiang,Water,NAFTA,1497.241118663845,新疆
686,Xinjiang,Energy,NAFTA,2.568680093033684,新疆
700,Xinjiang,CO2,NAFTA,7.550501186577134,新疆
714,Xinjiang,Land,NAFTA,185.1587042597989,新疆
728,Xinjiang,Water,RoW,1139.9523012987324,新疆
742,Xinjiang,Energy,RoW,2.1853948711011144,新疆
756,Xinjiang,CO2,RoW,6.302379017386139,新疆
770,Xinjiang,Land,RoW,141.12973733872388,新疆
,source,EWCL,target,value,region
1,North,Water,Hubei,2057.3775103475286,湖北
2,Northeast,Water,Hubei,1394.5185054260364,湖北
3,Central,Water,Hubei,2056.168964452341,湖北
4,Central Coast,Water,Hubei,429.79738412631167,湖北
5,South Coast,Water,Hubei,188.8613763826894,湖北
6,Southwest,Water,Hubei,2101.636058584112,湖北
7,Northwest,Water,Hubei,1704.9912734821514,湖北
8,EU,Water,Hubei,94.51655411541671,湖北
9,Non-EU,Water,Hubei,47.073316572114855,湖北
10,EA,Water,Hubei,50.148807154900744,湖北
11,BRIIAT,Water,Hubei,2383.625844026433,湖北
12,NAFTA,Water,Hubei,1504.7624003025405,湖北
13,RoW,Water,Hubei,4160.804699914148,湖北
15,North,Energy,Hubei,3.50018820238073,湖北
16,Northeast,Energy,Hubei,1.2524840776617658,湖北
17,Central,Energy,Hubei,7.168796683891198,湖北
18,Central Coast,Energy,Hubei,2.247510758341561,湖北
19,South Coast,Energy,Hubei,1.5292900456114253,湖北
20,Southwest,Energy,Hubei,1.9997389463230884,湖北
21,Northwest,Energy,Hubei,2.676309352629363,湖北
22,EU,Energy,Hubei,1.0993266926075995,湖北
23,Non-EU,Energy,Hubei,0.33381825687485056,湖北
24,EA,Energy,Hubei,3.46233971242094,湖北
25,BRIIAT,Energy,Hubei,2.2996478725525766,湖北
26,NAFTA,Energy,Hubei,1.4970976022571831,湖北
27,RoW,Energy,Hubei,6.548196151593427,湖北
29,North,CO2,Hubei,10.19004798462225,湖北
30,Northeast,CO2,Hubei,4.053443528335857,湖北
31,Central,CO2,Hubei,21.518518987708738,湖北
32,Central Coast,CO2,Hubei,6.051935937783737,湖北
33,South Coast,CO2,Hubei,4.075340962674084,湖北
34,Southwest,CO2,Hubei,7.538861876776557,湖北
35,Northwest,CO2,Hubei,8.389786097481498,湖北
36,EU,CO2,Hubei,1.2976575366111711,湖北
37,Non-EU,CO2,Hubei,0.5079911086302822,湖北
38,EA,CO2,Hubei,3.1983217673327,湖北
39,BRIIAT,CO2,Hubei,6.066495081084816,湖北
40,NAFTA,CO2,Hubei,2.6174279751019642,湖北
41,RoW,CO2,Hubei,9.490922820377062,湖北
43,North,Land,Hubei,380.4912089278036,湖北
44,Northeast,Land,Hubei,747.452738678798,湖北
45,Central,Land,Hubei,600.0980014157573,湖北
46,Central Coast,Land,Hubei,60.59685574112134,湖北
47,South Coast,Land,Hubei,76.1903391536274,湖北
48,Southwest,Land,Hubei,1575.733687353332,湖北
49,Northwest,Land,Hubei,3958.5153742689663,湖北
50,EU,Land,Hubei,51.248506212419784,湖北
51,Non-EU,Land,Hubei,22.388895027144216,湖北
52,EA,Land,Hubei,9.153983886519455,湖北
53,BRIIAT,Land,Hubei,1720.2922731351923,湖北
54,NAFTA,Land,Hubei,700.9939225230016,湖北
55,RoW,Land,Hubei,2900.2733567799137,湖北
56,Hubei,Water,North,1252.5173321159673,湖北
70,Hubei,Energy,North,6.294951772124771,湖北
84,Hubei,CO2,North,18.016469728537402,湖北
98,Hubei,Land,North,430.0968571852054,湖北
112,Hubei,Water,Northeast,264.9678456092965,湖北
126,Hubei,Energy,Northeast,1.2791436512233296,湖北
140,Hubei,CO2,Northeast,3.625490227232782,湖北
154,Hubei,Land,Northeast,96.73192398696827,湖北
168,Hubei,Water,Central,1452.327261729845,湖北
182,Hubei,Energy,Central,8.819133806260707,湖北
196,Hubei,CO2,Central,25.419267096289747,湖北
210,Hubei,Land,Central,448.29964180668026,湖北
224,Hubei,Water,Central Coast,1648.6323304742689,湖北
238,Hubei,Energy,Central Coast,8.989165578272372,湖北
252,Hubei,CO2,Central Coast,25.999262584602175,湖北
266,Hubei,Land,Central Coast,532.131690690654,湖北
280,Hubei,Water,South Coast,2498.658913908927,湖北
294,Hubei,Energy,South Coast,3.770301693317662,湖北
308,Hubei,CO2,South Coast,12.668167550849711,湖北
322,Hubei,Land,South Coast,1035.3079344052628,湖北
336,Hubei,Water,Southwest,3630.1169172266996,湖北
350,Hubei,Energy,Southwest,3.297619499165775,湖北
364,Hubei,CO2,Southwest,12.799242027254984,湖北
378,Hubei,Land,Southwest,1525.7105707071673,湖北
392,Hubei,Water,Northwest,1327.8087219821518,湖北
406,Hubei,Energy,Northwest,2.7687247752171844,湖北
420,Hubei,CO2,Northwest,8.777268447988321,湖北
434,Hubei,Land,Northwest,534.7196256830496,湖北
448,Hubei,Water,EU,568.1526154240601,湖北
462,Hubei,Energy,EU,2.8095267079037476,湖北
476,Hubei,CO2,EU,7.941087786651065,湖北
490,Hubei,Land,EU,207.987857377944,湖北
504,Hubei,Water,Non-EU,201.0270669679954,湖北
518,Hubei,Energy,Non-EU,0.9867907491128894,湖北
532,Hubei,CO2,Non-EU,2.7892691942398486,湖北
546,Hubei,Land,Non-EU,73.74123377456132,湖北
560,Hubei,Water,EA,480.8013439360668,湖北
574,Hubei,Energy,EA,2.3507322873373333,湖北
588,Hubei,CO2,EA,6.642519737164191,湖北
602,Hubei,Land,EA,177.44667766414616,湖北
616,Hubei,Water,BRIIAT,531.8215886199604,湖北
630,Hubei,Energy,BRIIAT,2.5069877261618942,湖北
644,Hubei,CO2,BRIIAT,7.111293898427487,湖北
658,Hubei,Land,BRIIAT,196.93043057743895,湖北
672,Hubei,Water,NAFTA,1047.4275782215416,湖北
686,Hubei,Energy,NAFTA,4.864068564597341,湖北
700,Hubei,CO2,NAFTA,13.869116381169842,湖北
714,Hubei,Land,NAFTA,385.1383744699228,湖北
728,Hubei,Water,RoW,767.3904460960196,湖北
742,Hubei,Energy,RoW,4.089156458886117,湖北
756,Hubei,CO2,RoW,11.487338701346186,湖北
770,Hubei,Land,RoW,277.76094344203307,湖北
,source,EWCL,target,value,region
1,North,Water,Guangdong,2855.139242229492,广东
2,Northeast,Water,Guangdong,993.6102969032975,广东
3,Central,Water,Guangdong,8930.197874619522,广东
4,Central Coast,Water,Guangdong,1796.1677925239148,广东
5,South Coast,Water,Guangdong,912.9495442857292,广东
6,Southwest,Water,Guangdong,7166.049616549794,广东
7,Northwest,Water,Guangdong,1964.3833832861337,广东
8,EU,Water,Guangdong,226.9821943839171,广东
9,Non-EU,Water,Guangdong,115.7377711766583,广东
10,EA,Water,Guangdong,140.75169926427174,广东
11,BRIIAT,Water,Guangdong,4398.324796407058,广东
12,NAFTA,Water,Guangdong,2751.329185646768,广东
13,RoW,Water,Guangdong,8408.023876167666,广东
15,North,Energy,Guangdong,10.394216672069977,广东
16,Northeast,Energy,Guangdong,5.498510759412154,广东
17,Central,Energy,Guangdong,23.259743804099113,广东
18,Central Coast,Energy,Guangdong,10.174389869597816,广东
19,South Coast,Energy,Guangdong,2.966620857936646,广东
20,Southwest,Energy,Guangdong,27.548609175519015,广东
21,Northwest,Energy,Guangdong,9.610553416133262,广东
22,EU,Energy,Guangdong,3.0305566146625043,广东
23,Non-EU,Energy,Guangdong,0.9227824176273044,广东
24,EA,Energy,Guangdong,10.084524614437747,广东
25,BRIIAT,Energy,Guangdong,6.248413091455038,广东
26,NAFTA,Energy,Guangdong,3.9929613545786076,广东
27,RoW,Energy,Guangdong,18.20452654449271,广东
29,North,CO2,Guangdong,28.557306216273254,广东
30,Northeast,CO2,Guangdong,13.925520964459055,广东
31,Central,CO2,Guangdong,72.35707422767544,广东
32,Central Coast,CO2,Guangdong,26.845219320142814,广东
33,South Coast,CO2,Guangdong,8.201445015387955,广东
34,Southwest,CO2,Guangdong,80.21867214745458,广东
35,Northwest,CO2,Guangdong,26.387851652189322,广东
36,EU,CO2,Guangdong,3.535027520750138,广东
37,Non-EU,CO2,Guangdong,1.3962492887001796,广东
38,EA,CO2,Guangdong,9.594164177579074,广东
39,BRIIAT,CO2,Guangdong,14.870204284491104,广东
40,NAFTA,CO2,Guangdong,6.356071490969378,广东
41,RoW,CO2,Guangdong,24.53615590327628,广东
43,North,Land,Guangdong,543.8768179765959,广东
44,Northeast,Land,Guangdong,483.58483356664095,广东
45,Central,Land,Guangdong,3311.558590039072,广东
46,Central Coast,Land,Guangdong,341.52070608624433,广东
47,South Coast,Land,Guangdong,445.8216594587983,广东
48,Southwest,Land,Guangdong,5023.706101687818,广东
49,Northwest,Land,Guangdong,5030.326398913615,广东
50,EU,Land,Guangdong,111.2731698797195,广东
51,Non-EU,Land,Guangdong,57.343560901218645,广东
52,EA,Land,Guangdong,26.28532815659621,广东
53,BRIIAT,Land,Guangdong,3250.2520827397675,广东
54,NAFTA,Land,Guangdong,1296.9025022445965,广东
55,RoW,Land,Guangdong,5758.471910296276,广东
56,Guangdong,Water,North,971.0398620234794,广东
70,Guangdong,Energy,North,5.420663726693444,广东
84,Guangdong,CO2,North,14.12068023524893,广东
98,Guangdong,Land,North,358.47272970989195,广东
112,Guangdong,Water,Northeast,261.520577069064,广东
126,Guangdong,Energy,Northeast,2.0430437734698255,广东
140,Guangdong,CO2,Northeast,5.324688310381514,广东
154,Guangdong,Land,Northeast,91.07646488826066,广东
168,Guangdong,Water,Central,1496.5017738852757,广东
182,Guangdong,Energy,Central,15.779778436640912,广东
196,Guangdong,CO2,Central,42.42621872761559,广东
210,Guangdong,Land,Central,507.57953551180236,广东
224,Guangdong,Water,Central Coast,1441.945386058007,广东
238,Guangdong,Energy,Central Coast,9.650627954269858,广东
252,Guangdong,CO2,Central Coast,25.482355566541223,广东
266,Guangdong,Land,Central Coast,516.9272350792761,广东
280,Guangdong,Water,South Coast,320.4571307175073,广东
294,Guangdong,Energy,South Coast,2.001367111054394,广东
308,Guangdong,CO2,South Coast,5.1731841858629855,广东
322,Guangdong,Land,South Coast,114.66568205922131,广东
336,Guangdong,Water,Southwest,1651.1011140666074,广东
350,Guangdong,Energy,Southwest,9.744366379095695,广东
364,Guangdong,CO2,Southwest,25.695799466942788,广东
378,Guangdong,Land,Southwest,587.1126942012585,广东
392,Guangdong,Water,Northwest,1661.676246605859,广东
406,Guangdong,Energy,Northwest,4.639281900994666,广东
420,Guangdong,CO2,Northwest,13.077622806347987,广东
434,Guangdong,Land,Northwest,626.9462374657768,广东
448,Guangdong,Water,EU,1159.9708554844465,广东
462,Guangdong,Energy,EU,9.738991238898521,广东
476,Guangdong,CO2,EU,25.09149813531331,广东
490,Guangdong,Land,EU,387.6330516922563,广东
504,Guangdong,Water,Non-EU,415.08978969843764,广东
518,Guangdong,Energy,Non-EU,3.3816994860001963,广东
532,Guangdong,CO2,Non-EU,8.709562453751273,广东
546,Guangdong,Land,Non-EU,139.08965887572384,广东
560,Guangdong,Water,EA,1020.1125495724174,广东
574,Guangdong,Energy,EA,7.880130025102693,广东
588,Guangdong,CO2,EA,20.31612366082238,广东
602,Guangdong,Land,EA,346.92362674270214,广东
616,Guangdong,Water,BRIIAT,1039.2063220127418,广东
630,Guangdong,Energy,BRIIAT,8.695110179333795,广东
644,Guangdong,CO2,BRIIAT,22.408630021478054,广东
658,Guangdong,Land,BRIIAT,348.10968973816864,广东
672,Guangdong,Water,NAFTA,2164.6123864160777,广东
686,Guangdong,Energy,NAFTA,17.015820344532816,广东
700,Guangdong,CO2,NAFTA,44.10791340978904,广东
714,Guangdong,Land,NAFTA,720.7670377583315,广东
728,Guangdong,Water,RoW,1556.0396394335646,广东
742,Guangdong,Energy,RoW,13.959680000230078,广东
756,Guangdong,CO2,RoW,35.649420814316095,广东
770,Guangdong,Land,RoW,516.5756191033712,广东
,source,EWCL,target,value,region
1,North,Water,Jiangxi,1342.0547526072394,江西
2,Northeast,Water,Jiangxi,641.4704854806982,江西
3,Central,Water,Jiangxi,1721.6209767907858,江西
4,Central Coast,Water,Jiangxi,506.8386755026572,江西
5,South Coast,Water,Jiangxi,319.00200630039103,江西
6,Southwest,Water,Jiangxi,676.25768119682,江西
7,Northwest,Water,Jiangxi,655.7421316307249,江西
8,EU,Water,Jiangxi,60.601271146914435,江西
9,Non-EU,Water,Jiangxi,31.299234350326845,江西
10,EA,Water,Jiangxi,34.10838834613245,江西
11,BRIIAT,Water,Jiangxi,1486.189107314565,江西
12,NAFTA,Water,Jiangxi,922.3343435848832,江西
13,RoW,Water,Jiangxi,2672.797916437606,江西
15,North,Energy,Jiangxi,2.4911594182294414,江西
16,Northeast,Energy,Jiangxi,1.0437876316069852,江西
17,Central,Energy,Jiangxi,9.473369973761596,江西
18,Central Coast,Energy,Jiangxi,3.5324932480184117,江西
19,South Coast,Energy,Jiangxi,4.4837880855512005,江西
20,Southwest,Energy,Jiangxi,6.263543014496344,江西
21,Northwest,Energy,Jiangxi,2.193923587609509,江西
22,EU,Energy,Jiangxi,0.7570137245189196,江西
23,Non-EU,Energy,Jiangxi,0.2392176111354712,江西
24,EA,Energy,Jiangxi,2.543908452304958,江西
25,BRIIAT,Energy,Jiangxi,1.9974070714702838,江西
26,NAFTA,Energy,Jiangxi,1.1189274692739828,江西
27,RoW,Energy,Jiangxi,5.090202246625631,江西
29,North,CO2,Jiangxi,7.164326447392228,江西
30,Northeast,CO2,Jiangxi,3.0729839791454547,江西
31,Central,CO2,Jiangxi,27.44274207410993,江西
32,Central Coast,CO2,Jiangxi,9.575054421789583,江西
33,South Coast,CO2,Jiangxi,12.227708482290733,江西
34,Southwest,CO2,Jiangxi,18.04063064287081,江西
35,Northwest,CO2,Jiangxi,6.341898459050927,江西
36,EU,CO2,Jiangxi,0.8851043193893843,江西
37,Non-EU,CO2,Jiangxi,0.36534836841069135,江西
38,EA,CO2,Jiangxi,2.388385946860243,江西
39,BRIIAT,CO2,Jiangxi,5.173602720766629,江西
40,NAFTA,CO2,Jiangxi,1.9205245548755345,江西
41,RoW,CO2,Jiangxi,7.144531793000675,江西
43,North,Land,Jiangxi,251.87742731066,江西
44,Northeast,Land,Jiangxi,336.6101602018587,江西
45,Central,Land,Jiangxi,387.35515225084043,江西
46,Central Coast,Land,Jiangxi,59.07333889966827,江西
47,South Coast,Land,Jiangxi,119.08288078956946,江西
48,Southwest,Land,Jiangxi,405.4652273600485,江西
49,Northwest,Land,Jiangxi,1655.1492540016466,江西
50,EU,Land,Jiangxi,32.08899686653553,江西
51,Non-EU,Land,Jiangxi,14.973358374565308,江西
52,EA,Land,Jiangxi,6.250468929154118,江西
53,BRIIAT,Land,Jiangxi,1096.3857629138497,江西
54,NAFTA,Land,Jiangxi,431.1616422459051,江西
55,RoW,Land,Jiangxi,1840.2346887022766,江西
56,Jiangxi,Water,North,830.0660620110241,江西
70,Jiangxi,Energy,North,1.547005783017044,江西
84,Jiangxi,CO2,North,5.5493316626978215,江西
98,Jiangxi,Land,North,541.0938081330517,江西
112,Jiangxi,Water,Northeast,386.6939836409885,江西
126,Jiangxi,Energy,Northeast,1.0237404032496156,江西
140,Jiangxi,CO2,Northeast,3.3231962763924585,江西
154,Jiangxi,Land,Northeast,237.31253797926973,江西
168,Jiangxi,Water,Central,962.3641506494563,江西
182,Jiangxi,Energy,Central,2.8308626153900303,江西
196,Jiangxi,CO2,Central,9.132589029537616,江西
210,Jiangxi,Land,Central,582.0007167182767,江西
224,Jiangxi,Water,Central Coast,1931.629768329849,江西
238,Jiangxi,Energy,Central Coast,4.380231695627506,江西
252,Jiangxi,CO2,Central Coast,15.056149043193786,江西
266,Jiangxi,Land,Central Coast,1239.7549839254198,江西
280,Jiangxi,Water,South Coast,1665.1381546926116,江西
294,Jiangxi,Energy,South Coast,3.696114349985798,江西
308,Jiangxi,CO2,South Coast,12.894218116472251,江西
322,Jiangxi,Land,South Coast,1075.0504924494462,江西
336,Jiangxi,Water,Southwest,591.0841617547532,江西
350,Jiangxi,Energy,Southwest,1.4844950761705815,江西
364,Jiangxi,CO2,Southwest,4.991476209947548,江西
